timestamp,open,high,low,close,volume
2026-03-03 01:25:00,69003.23,69054.0,68904.2,68909.32,13.40274
2026-03-03 01:30:00,68909.31,69068.54,68760.0,68996.6,43.25318
2026-03-03 01:35:00,68996.6,69000.0,68910.28,69000.0,42.1351
2026-03-03 01:40:00,69000.0,69050.0,68870.0,69032.82,44.51152
2026-03-03 01:45:00,69032.83,69050.0,68862.5,69050.0,23.6464
2026-03-03 01:50:00,69050.0,69050.0,68865.17,68875.06,19.04686
2026-03-03 01:55:00,68875.06,68900.96,68755.0,68760.01,49.76426
2026-03-03 02:00:00,68760.01,68774.13,68408.08,68576.54,152.67105
2026-03-03 02:05:00,68576.54,68700.0,68516.0,68634.96,42.77398
2026-03-03 02:10:00,68634.95,68694.1,68602.0,68603.6,21.17663
2026-03-03 02:15:00,68603.61,68650.13,68447.84,68540.28,139.47437
2026-03-03 02:20:00,68540.29,68540.29,68210.71,68383.58,222.23426
2026-03-03 02:25:00,68383.58,68471.27,68346.28,68461.73,45.94119
2026-03-03 02:30:00,68459.98,68530.13,68416.36,68503.59,41.71102
2026-03-03 02:35:00,68503.59,68503.59,68392.52,68400.56,27.67017
2026-03-03 02:40:00,68400.56,68458.5,68374.99,68458.49,39.96542
2026-03-03 02:45:00,68458.5,68630.23,68439.62,68590.73,55.04759
2026-03-03 02:50:00,68590.73,68597.66,68475.9,68481.99,31.26331
2026-03-03 02:55:00,68482.0,68562.46,68482.0,68512.17,28.34006
2026-03-03 03:00:00,68512.17,68550.0,68398.63,68408.15,33.19067
2026-03-03 03:05:00,68408.15,68426.76,68335.26,68369.28,61.40944
2026-03-03 03:10:00,68369.29,68475.0,68344.74,68465.48,20.68037
2026-03-03 03:15:00,68465.48,68488.25,68277.75,68319.6,129.68197
2026-03-03 03:20:00,68319.59,68338.97,68231.47,68334.18,43.57228
2026-03-03 03:25:00,68334.18,68436.03,68304.97,68419.34,41.83101
2026-03-03 03:30:00,68419.35,68500.0,68355.74,68481.73,29.35993
2026-03-03 03:35:00,68481.74,68544.56,68450.0,68468.33,25.22127
2026-03-03 03:40:00,68468.34,68468.34,68359.17,68419.12,21.81901
2026-03-03 03:45:00,68419.12,68425.89,68328.49,68355.47,17.53793
2026-03-03 03:50:00,68355.46,68392.98,68315.84,68329.09,15.30286
2026-03-03 03:55:00,68329.1,68385.76,68315.84,68377.94,18.84061
2026-03-03 04:00:00,68377.94,68454.63,68373.32,68431.13,19.9821
2026-03-03 04:05:00,68431.13,68450.24,68324.76,68331.99,49.02923
2026-03-03 04:10:00,68332.0,68441.26,68323.61,68370.0,21.05458
2026-03-03 04:15:00,68369.37,68384.84,68289.15,68375.4,31.79631
2026-03-03 04:20:00,68375.41,68411.52,68323.08,68353.37,13.65364
2026-03-03 04:25:00,68353.37,68367.0,68285.43,68323.53,18.17987
2026-03-03 04:30:00,68323.53,68381.36,68323.52,68356.43,18.84913
2026-03-03 04:35:00,68356.43,68390.45,68240.72,68268.46,36.62152
2026-03-03 04:40:00,68268.46,68272.73,68163.87,68194.9,99.62509
2026-03-03 04:45:00,68194.9,68208.62,68075.11,68098.0,58.70903
2026-03-03 04:50:00,68098.0,68155.46,68050.11,68122.7,39.26972
2026-03-03 04:55:00,68122.71,68141.25,68089.62,68123.2,29.69121
2026-03-03 05:00:00,68123.19,68189.21,68061.7,68146.79,30.66791
2026-03-03 05:05:00,68146.78,68335.11,68044.0,68289.64,49.18755
2026-03-03 05:10:00,68290.0,68391.35,68262.06,68391.35,33.29237
2026-03-03 05:15:00,68391.34,68617.42,68390.26,68518.0,210.04054
2026-03-03 05:20:00,68518.0,68518.0,68320.87,68420.0,57.77912
2026-03-03 05:25:00,68420.0,68455.61,68401.91,68408.81,20.14776
2026-03-03 05:30:00,68408.81,68416.66,68094.55,68226.81,177.61936
2026-03-03 05:35:00,68226.81,68236.3,68079.57,68148.0,36.90234
2026-03-03 05:40:00,68147.99,68164.0,68066.67,68079.39,41.27935
2026-03-03 05:45:00,68079.39,68119.21,67870.02,67870.03,99.10544
2026-03-03 05:50:00,67870.02,67988.1,67845.84,67945.95,99.27094
2026-03-03 05:55:00,67945.95,67980.0,67854.55,67947.75,58.56077
2026-03-03 06:00:00,67947.75,68038.59,67900.0,67900.01,44.13458
2026-03-03 06:05:00,67900.0,67976.0,67870.0,67934.14,50.12471
2026-03-03 06:10:00,67934.14,67970.61,67830.7,67970.6,57.30769
2026-03-03 06:15:00,67970.6,67970.61,67883.14,67950.01,48.26739
2026-03-03 06:20:00,67950.0,68000.0,67893.21,67893.22,71.00102
2026-03-03 06:25:00,67893.22,67974.24,67878.95,67887.0,76.75593
2026-03-03 06:30:00,67887.0,67920.0,67866.0,67882.47,137.13549
2026-03-03 06:35:00,67882.47,67972.48,67859.57,67936.6,71.66068
2026-03-03 06:40:00,67936.61,68000.0,67914.0,67995.05,43.98523
2026-03-03 06:45:00,67995.05,67995.05,67800.0,67861.05,38.95205
2026-03-03 06:50:00,67861.05,68016.11,67861.05,68016.1,48.28741
2026-03-03 06:55:00,68016.11,68250.24,68016.1,68106.73,133.58069
2026-03-03 07:00:00,68106.73,68127.26,67951.24,68127.26,195.93637
2026-03-03 07:05:00,68127.25,68156.0,68009.4,68048.54,34.33105
2026-03-03 07:10:00,68048.53,68172.4,67992.56,68172.39,35.8925
2026-03-03 07:15:00,68172.39,68275.2,68082.48,68221.71,167.83474
2026-03-03 07:20:00,68221.72,68252.1,68153.26,68252.09,55.77725
2026-03-03 07:25:00,68252.09,68252.09,68171.0,68245.3,111.09874
2026-03-03 07:30:00,68245.31,68245.31,68118.17,68133.3,156.46791
2026-03-03 07:35:00,68133.3,68133.31,68063.19,68083.65,142.46503
2026-03-03 07:40:00,68083.65,68225.4,68059.11,68218.18,148.32666
2026-03-03 07:45:00,68218.17,68250.0,68157.68,68169.21,51.06394
2026-03-03 07:50:00,68169.2,68230.55,68122.31,68217.77,36.15077
2026-03-03 07:55:00,68217.76,68229.23,68161.65,68172.8,30.26023
2026-03-03 08:00:00,68172.79,68211.77,68127.2,68152.4,43.30645
2026-03-03 08:05:00,68152.4,68201.31,68085.91,68163.57,27.82327
2026-03-03 08:10:00,68163.57,68311.83,67981.23,68010.75,73.35735
2026-03-03 08:15:00,68010.76,68099.3,67944.92,67996.57,146.7803
2026-03-03 08:20:00,67996.56,68017.21,67860.0,67931.73,218.05819
2026-03-03 08:25:00,67931.72,67931.72,67703.79,67747.78,237.69859
2026-03-03 08:30:00,67747.77,67752.77,67596.1,67631.78,202.2442
2026-03-03 08:35:00,67631.78,67746.81,67494.9,67507.76,165.45414
2026-03-03 08:40:00,67507.76,67517.76,67305.08,67347.0,200.87036
2026-03-03 08:45:00,67346.99,67362.0,67123.54,67144.32,189.63925
2026-03-03 08:50:00,67144.33,67194.79,67075.58,67106.61,146.09215
2026-03-03 08:55:00,67106.6,67106.6,66905.0,67003.3,232.12795
2026-03-03 09:00:00,67003.3,67115.95,66956.42,66966.31,135.27926
2026-03-03 09:05:00,66966.31,67184.71,66878.43,67156.54,180.80653
2026-03-03 09:10:00,67156.53,67156.53,67038.79,67090.79,135.42576
2026-03-03 09:15:00,67090.79,67138.49,67019.62,67138.48,112.69796
2026-03-03 09:20:00,67138.48,67138.48,66942.78,67007.94,102.19202
2026-03-03 09:25:00,67007.93,67013.12,66589.87,66629.37,210.626
2026-03-03 09:30:00,66629.37,66650.75,66340.14,66621.31,308.46222
2026-03-03 09:35:00,66621.32,66705.17,66499.01,66646.44,183.66049
2026-03-03 09:40:00,66646.43,66646.44,66503.19,66540.84,128.88757
2026-03-03 09:45:00,66540.84,66540.84,66420.01,66459.2,116.24064
2026-03-03 09:50:00,66459.21,66575.49,66408.47,66539.87,87.63348
2026-03-03 09:55:00,66539.86,66665.33,66539.19,66647.98,65.97143
2026-03-03 10:00:00,66647.98,66663.63,66484.65,66617.98,103.76918
2026-03-03 10:05:00,66617.97,66631.68,66484.25,66490.68,78.17241
2026-03-03 10:10:00,66490.68,66579.54,66461.63,66486.76,71.35454
2026-03-03 10:15:00,66486.76,66590.82,66440.46,66530.25,58.61153
2026-03-03 10:20:00,66530.25,66700.0,66530.25,66638.63,122.82667
2026-03-03 10:25:00,66638.63,66657.15,66500.0,66512.33,72.09633
2026-03-03 10:30:00,66512.34,66558.47,66448.22,66497.35,94.48434
2026-03-03 10:35:00,66497.34,66548.18,66459.61,66459.62,134.37334
2026-03-03 10:40:00,66459.62,66717.29,66458.73,66707.75,83.08883
2026-03-03 10:45:00,66707.75,67030.75,66707.75,66978.68,207.67336
2026-03-03 10:50:00,66978.69,66978.69,66745.0,66765.62,60.13617
2026-03-03 10:55:00,66765.62,66861.69,66707.75,66860.3,72.92062
2026-03-03 11:00:00,66860.3,67022.59,66808.46,66984.49,55.07939
2026-03-03 11:05:00,66984.49,66990.0,66829.49,66980.28,164.45445
2026-03-03 11:10:00,66980.27,67077.39,66943.06,66963.61,63.8958
2026-03-03 11:15:00,66963.6,66963.6,66779.37,66787.01,131.47653
2026-03-03 11:20:00,66787.01,67006.59,66780.0,66983.14,61.57509
2026-03-03 11:25:00,66983.15,66998.1,66829.0,66837.45,67.90653
2026-03-03 11:30:00,66837.44,66932.4,66823.77,66886.65,49.70347
2026-03-03 11:35:00,66886.65,67071.33,66868.39,67066.21,65.99245
2026-03-03 11:40:00,67066.21,67092.31,67008.96,67075.29,58.59263
2026-03-03 11:45:00,67075.29,67166.5,67038.33,67051.94,187.92938
2026-03-03 11:50:00,67051.94,67051.95,66981.04,66997.56,105.62106
2026-03-03 11:55:00,66997.55,67119.3,66948.11,67026.61,259.68946
2026-03-03 12:00:00,67026.6,67248.82,67025.93,67236.09,85.93295
2026-03-03 12:05:00,67236.1,67531.62,67202.37,67505.87,182.72056
2026-03-03 12:10:00,67505.87,67973.2,67459.12,67741.08,300.45827
2026-03-03 12:15:00,67741.09,67765.1,67520.0,67541.27,92.96695
2026-03-03 12:20:00,67541.26,67552.05,67398.83,67540.0,182.7553
2026-03-03 12:25:00,67540.0,67614.22,67501.15,67585.2,58.51627
2026-03-03 12:30:00,67585.2,67591.75,67380.97,67429.07,61.79784
2026-03-03 12:35:00,67429.07,67450.0,67323.34,67435.0,77.19979
2026-03-03 12:40:00,67435.0,67441.28,67290.26,67360.15,78.01007
2026-03-03 12:45:00,67360.14,67416.0,67288.46,67385.95,114.32956
2026-03-03 12:50:00,67385.95,67396.49,67260.32,67396.49,44.37196
2026-03-03 12:55:00,67396.49,67491.34,67376.62,67399.85,44.45127
2026-03-03 13:00:00,67399.85,67435.0,67150.38,67150.38,72.14592
2026-03-03 13:05:00,67150.38,67245.63,67096.42,67201.93,46.87808
2026-03-03 13:10:00,67201.93,67252.54,66969.56,66979.93,61.00805
2026-03-03 13:15:00,66979.93,67199.74,66972.0,67126.29,74.96152
2026-03-03 13:20:00,67126.29,67175.0,67073.9,67096.95,38.1049
2026-03-03 13:25:00,67096.96,67150.33,67038.3,67107.29,32.67325
2026-03-03 13:30:00,67107.29,67107.29,66851.28,67034.32,82.92101
2026-03-03 13:35:00,67034.31,67071.1,66949.37,66976.04,49.19312
2026-03-03 13:40:00,66976.03,67024.0,66850.0,66861.13,34.33948
2026-03-03 13:45:00,66861.14,66861.14,66635.3,66737.76,118.19729
2026-03-03 13:50:00,66738.0,66931.8,66729.63,66912.39,67.20049
2026-03-03 13:55:00,66912.39,66965.51,66795.69,66931.31,32.13507
2026-03-03 14:00:00,66931.32,67210.46,66859.86,67210.45,96.44757
2026-03-03 14:05:00,67210.45,67254.89,67100.16,67213.27,78.56109
2026-03-03 14:10:00,67213.26,67213.26,67082.58,67170.0,72.63494
2026-03-03 14:15:00,67170.01,67190.92,67015.11,67112.08,52.72856
2026-03-03 14:20:00,67112.09,67354.67,67089.62,67182.81,109.66586
2026-03-03 14:25:00,67182.8,67225.0,67090.0,67118.32,32.77339
2026-03-03 14:30:00,67118.31,67603.94,66810.89,66869.99,293.42073
2026-03-03 14:35:00,66870.0,67268.94,66800.0,66998.0,228.65894
2026-03-03 14:40:00,66998.01,67078.0,66367.1,66464.0,272.74681
2026-03-03 14:45:00,66463.99,66678.0,66158.0,66286.08,237.69526
2026-03-03 14:50:00,66286.08,66800.0,66268.43,66786.72,159.31958
2026-03-03 14:55:00,66786.71,66814.67,66547.48,66568.95,80.1719
2026-03-03 15:00:00,66568.95,66756.7,66502.25,66634.5,196.56768
2026-03-03 15:05:00,66634.5,66891.22,66626.93,66716.0,138.65314
2026-03-03 15:10:00,66715.77,66893.69,66595.6,66871.99,99.88687
2026-03-03 15:15:00,66872.0,67019.23,66562.02,66562.03,114.15067
2026-03-03 15:20:00,66562.02,66759.36,66471.79,66721.9,82.88495
2026-03-03 15:25:00,66721.9,66860.45,66701.08,66820.95,88.75307
2026-03-03 15:30:00,66820.94,67310.0,66815.44,67254.02,194.11028
2026-03-03 15:35:00,67254.02,67559.48,67245.91,67559.48,157.38371
2026-03-03 15:40:00,67559.47,67834.93,67455.45,67529.21,202.82875
2026-03-03 15:45:00,67529.21,67823.19,67529.21,67773.24,169.66056
2026-03-03 15:50:00,67773.24,67773.24,67486.77,67571.53,123.92852
2026-03-03 15:55:00,67571.53,67768.31,67493.27,67725.81,126.387
2026-03-03 16:00:00,67725.82,67951.57,67659.75,67936.54,185.21224
2026-03-03 16:05:00,67936.55,68567.42,67936.55,68567.41,374.61894
2026-03-03 16:10:00,68567.42,68620.0,68226.91,68474.02,188.19537
2026-03-03 16:15:00,68474.01,68597.75,68266.57,68364.45,128.26704
2026-03-03 16:20:00,68364.5,68896.2,68322.97,68888.64,199.72137
2026-03-03 16:25:00,68888.64,68999.0,68767.65,68828.97,218.3168
2026-03-03 16:30:00,68828.96,68828.96,68252.0,68376.46,170.83323
2026-03-03 16:35:00,68376.01,68436.97,67783.92,67849.14,251.88547
2026-03-03 16:40:00,67849.14,67909.16,67473.09,67726.29,313.47413
2026-03-03 16:45:00,67726.3,68213.44,67710.28,68067.53,221.54584
2026-03-04 18:25:00,73329.53,73329.53,73329.52,73329.52,0.23593
2026-03-04 18:30:00,73405.91,73405.91,73399.31,73403.67,0.79334
2026-03-04 18:35:00,73238.0,73263.03,73142.0,73229.75,44.12416
2026-03-04 18:40:00,73253.83,73314.0,73253.83,73297.91,10.4288
2026-03-04 18:45:00,73518.88,73518.89,73515.86,73515.87,0.50265
2026-03-04 18:50:00,73520.0,73520.0,73520.0,73520.0,0.0
2026-03-04 18:55:00,73606.42,73606.42,73579.28,73579.29,1.33278
2026-03-04 19:00:00,73693.5,73693.5,73693.5,73693.5,0.0002
2026-03-04 19:05:00,73602.18,73602.18,73594.71,73594.71,0.4649
2026-03-04 19:10:00,73658.25,73664.79,73645.72,73664.79,4.0875
2026-03-04 19:15:00,73870.53,73870.54,73863.93,73863.93,4.28661
2026-03-04 19:20:00,73980.08,73980.09,73965.84,73965.84,0.11885
2026-03-04 19:25:00,73659.9,73672.43,73659.9,73668.38,0.693
2026-03-04 19:30:00,73558.0,73558.0,73557.99,73557.99,0.10703
2026-03-04 19:35:00,73561.79,73561.79,73557.11,73557.12,0.01607
2026-03-04 19:40:00,73811.84,73814.53,73811.84,73814.52,0.18883
2026-03-04 19:45:00,73708.31,73711.8,73703.73,73703.73,6.72395
2026-03-04 19:50:00,73662.38,73789.86,73579.67,73738.42,78.89443
2026-03-04 19:55:00,73738.42,73760.0,73676.0,73715.2,18.51247
2026-03-04 20:00:00,73611.67,73615.08,73611.66,73615.08,0.0359
2026-03-04 20:05:00,73589.58,73601.97,73589.58,73601.96,0.49546
2026-03-04 20:10:00,73329.16,73329.16,73329.16,73329.16,0.0
2026-03-04 20:15:00,73430.18,73433.1,73430.18,73433.09,0.11562
2026-03-04 20:20:00,73390.68,73460.0,73253.91,73404.95,58.20744
2026-03-04 20:25:00,73404.96,73533.68,73370.62,73469.95,67.4976
2026-03-04 20:30:00,73469.95,73495.73,73318.47,73492.74,61.04475
2026-03-04 20:35:00,73492.73,73567.45,73370.0,73419.06,50.28258
2026-03-04 20:40:00,73419.05,73518.87,73414.0,73496.36,66.98778
2026-03-04 20:45:00,73496.37,73541.78,73417.06,73472.5,63.3128
2026-03-04 20:50:00,73472.49,73472.49,73215.64,73251.83,76.11235
2026-03-04 20:55:00,73251.83,73251.83,73001.05,73019.68,174.2075
2026-03-04 21:00:00,73019.69,73132.76,72878.0,73104.38,184.27555
2026-03-04 21:05:00,73104.38,73143.44,72986.84,73014.26,49.30931
2026-03-04 21:10:00,73014.26,73101.39,72965.88,73060.84,55.29437
2026-03-04 21:15:00,73060.85,73112.95,72956.0,73101.86,72.18239
2026-03-04 21:20:00,73101.86,73210.52,73053.15,73162.51,67.54138
2026-03-04 21:25:00,73162.52,73211.7,73118.53,73161.57,103.4833
2026-03-04 21:30:00,73161.57,73185.35,73064.56,73142.01,52.78171
2026-03-04 21:35:00,73142.0,73297.82,73113.56,73297.8,79.94233
2026-03-04 21:40:00,73297.81,73297.81,73193.14,73237.6,39.21422
2026-03-04 21:45:00,73237.6,73296.71,73216.11,73216.11,43.68901
2026-03-04 21:50:00,73216.01,73322.93,73208.99,73208.99,60.95399
2026-03-04 21:55:00,73208.99,73311.73,73168.31,73309.72,27.8594
2026-03-04 22:00:00,73309.73,73523.31,73309.72,73434.24,79.74179
2026-03-04 22:05:00,73434.25,73458.16,73366.1,73458.16,50.86993
2026-03-04 22:10:00,73458.15,73494.0,73243.9,73244.25,53.07622
2026-03-04 22:15:00,73244.25,73270.41,73200.21,73209.73,57.42035
2026-03-04 22:20:00,73209.73,73358.12,73189.73,73300.61,47.0315
2026-03-04 22:25:00,73300.62,73319.47,73253.67,73260.0,35.18011
2026-03-04 22:30:00,73260.0,73305.26,73177.14,73177.14,36.96281
2026-03-04 22:35:00,73177.14,73177.15,73024.19,73096.74,52.718
2026-03-04 22:40:00,73096.74,73121.88,72946.78,72946.78,59.31663
2026-03-04 22:45:00,72917.0,72917.01,72917.0,72917.01,1.00214
2026-03-04 22:50:00,72822.0,72822.0,72822.0,72822.0,0.0005
2026-03-04 22:55:00,72672.2,72672.2,72655.22,72672.2,1.67481
2026-03-03 16:50:00,68098.1,68286.75,68069.6,68280.68,0.22431
2026-03-03 16:55:00,68241.75,68461.01,68192.38,68192.38,0.22146
2026-03-03 17:00:00,68162.39,68201.65,67862.31,67962.63,0.57442
2026-03-03 17:05:00,68004.58,68114.6,67907.53,67908.44,0.48129
2026-03-03 17:10:00,67892.92,67927.04,67698.13,67926.63,0.75063
2026-03-03 17:15:00,67919.83,68121.42,67919.83,68121.42,0.07022
2026-03-03 17:20:00,67924.14,68206.36,67924.14,68198.2,0.45108
2026-03-03 17:25:00,68231.04,68263.72,68167.79,68263.72,0.24013
2026-03-03 17:30:00,68103.67,68151.7,67799.56,67803.62,0.18061
2026-03-03 17:35:00,67911.67,68000.0,67911.67,68000.0,0.08616
